fips,state,county,place,place_name,county_name,place_pop_2010,county_pop_2010
39169,39,169,72396,Shreve village,Wayne County,1514,114187
39169,39,169,99990,Balance of Clinton township,Wayne County,1567,114187
39169,39,169,0,Congress township,Wayne County,4533,114187
39169,39,169,10254,Burbank village (pt.),Wayne County,65,114187
39169,39,169,18308,Congress village,Wayne County,185,114187
39169,39,169,84196,West Salem village,Wayne County,1464,114187
39169,39,169,99990,Balance of Congress township,Wayne County,2819,114187
39169,39,169,0,East Union township,Wayne County,6821,114187
39169,39,169,2232,Apple Creek village,Wayne County,1173,114187
39169,39,169,99990,Balance of East Union township,Wayne County,5648,114187
39169,39,169,0,Franklin township,Wayne County,3872,114187
39169,39,169,0,Green township,Wayne County,11915,114187
39169,39,169,58828,Orrville city (pt.),Wayne County,7322,114187
39169,39,169,72788,Smithville village,Wayne County,1252,114187
39169,39,169,99990,Balance of Green township,Wayne County,3341,114187
39169,39,169,0,Milton township,Wayne County,9376,114187
39169,39,169,0,Norton city,Wayne County,4,114187
39169,39,169,57260,Norton city (pt.),Wayne County,4,114187
39169,39,169,0,Paint township,Wayne County,3209,114187
39169,39,169,52682,Mount Eaton village,Wayne County,241,114187
39169,39,169,99990,Balance of Paint township,Wayne County,2968,114187
39169,39,169,0,Plain township,Wayne County,3088,114187
39169,39,169,0,Rittman city,Wayne County,A,114187
39169,39,169,67356,Rittman city (pt.),Wayne County,A,114187
39169,39,169,0,Salt Creek township,Wayne County,4309,114187
39169,39,169,28616,Fredericksburg village,Wayne County,423,114187
39169,39,169,99990,Balance of Salt Creek township,Wayne County,3886,114187
39169,39,169,0,Sugar Creek township,Wayne County,6651,114187
39169,39,169,19974,Dalton village,Wayne County,1830,114187
39169,39,169,99990,Balance of Sugar Creek township,Wayne County,4821,114187
39169,39,169,0,Wayne township,Wayne County,4159,114187
39169,39,169,0,Wooster city,Wayne County,26119,114187
39169,39,169,86548,Wooster city,Wayne County,26119,114187
39169,39,169,0,Wooster township,Wayne County,4694,114187
39171,39,171,0,Williams County,Williams County,37642,37362
39171,39,171,6810,Blakeslee village,Williams County,96,37362
39171,39,171,9792,Bryan city,Williams County,8545,37362
39171,39,171,24486,Edgerton village,Williams County,2012,37362
39171,39,171,24640,Edon village,Williams County,834,37362
39171,39,171,35864,Holiday City village,Williams County,52,37362
39171,39,171,51772,Montpelier village,Williams County,4072,37362
39171,39,171,62834,Pioneer village,Williams County,1380,37362
39171,39,171,75140,Stryker village,Williams County,1335,37362
39171,39,171,84308,West Unity village,Williams County,1671,37362
39171,39,171,99990,Balance of Williams County,Williams County,17645,37362
39171,39,171,0,Brady township,Williams County,2602,37362
39171,39,171,84308,West Unity village,Williams County,1671,37362
39171,39,171,99990,Balance of Brady township,Williams County,931,37362
39171,39,171,0,Bridgewater township,Williams County,1474,37362
39171,39,171,0,Bryan city,Williams County,8545,37362
39171,39,171,9792,Bryan city,Williams County,8545,37362
39171,39,171,0,Center township,Williams County,2874,37362
39171,39,171,0,Florence township,Williams County,2026,37362
39171,39,171,6810,Blakeslee village,Williams County,96,37362
39171,39,171,24640,Edon village,Williams County,834,37362
39171,39,171,99990,Balance of Florence township,Williams County,1096,37362
39171,39,171,0,Jefferson township,Williams County,1920,37362
39171,39,171,35864,Holiday City village (pt.),Williams County,41,37362
39171,39,171,99990,Balance of Jefferson township,Williams County,1879,37362
39171,39,171,0,Madison township,Williams County,987,37362
39171,39,171,35864,Holiday City village (pt.),Williams County,11,37362
39171,39,171,99990,Balance of Madison township,Williams County,976,37362
39171,39,171,0,Mill Creek township,Williams County,802,37362
39171,39,171,0,Montpelier village,Williams County,4072,37362
39171,39,171,51772,Montpelier village,Williams County,4072,37362
39171,39,171,0,Northwest township,Williams County,1236,37362
39171,39,171,0,Pioneer village,Williams County,1380,37362
39171,39,171,62834,Pioneer village,Williams County,1380,37362
39171,39,171,0,Pulaski township,Williams County,2357,37362
39171,39,171,0,St. Joseph township,Williams County,2827,37362
39171,39,171,24486,Edgerton village,Williams County,2012,37362
39171,39,171,99990,Balance of St. Joseph township,Williams County,815,37362
39171,39,171,0,Springfield township,Williams County,3147,37362
39171,39,171,75140,Stryker village,Williams County,1335,37362
39171,39,171,99990,Balance of Springfield township,Williams County,1812,37362
39171,39,171,0,Superior township,Williams County,1393,37362
39173,39,173,0,Wood County,Wood County,125488,125141
39173,39,173,3646,Bairdstown village,Wood County,130,125141
39173,39,173,7062,Bloomdale village,Wood County,678,125141
39173,39,173,7972,Bowling Green city,Wood County,30028,125141
39173,39,173,8112,Bradner village,Wood County,985,125141
39173,39,173,19750,Custar village,Wood County,179,125141
39173,39,173,19820,Cygnet village,Wood County,597,125141
39173,39,173,28014,Fostoria city (pt.),Wood County,1038,125141
39173,39,173,31206,Grand Rapids village,Wood County,965,125141
39173,39,173,34412,Haskins village,Wood County,1188,125141
39173,39,173,36568,Hoytville village,Wood County,303,125141
39173,39,173,39074,Jerry City village,Wood County,427,125141
39173,39,173,45332,Luckey village,Wood County,1012,125141
39173,39,173,50260,Millbury village,Wood County,1200,125141
39173,39,173,50708,Milton Center village,Wood County,144,125141
39173,39,173,56154,North Baltimore village,Wood County,3432,125141
39173,39,173,57190,Northwood city,Wood County,5265,125141
39173,39,173,61504,Pemberville village,Wood County,1371,125141
39173,39,173,62148,Perrysburg city,Wood County,20623,125141
39173,39,173,64108,Portage village,Wood County,438,125141
39173,39,173,67314,Risingsun village,Wood County,606,125141
39173,39,173,68686,Rossford city,Wood County,6293,125141
39173,39,173,77070,Tontogany village,Wood County,367,125141
39173,39,173,80486,Walbridge village,Wood County,3019,125141
39173,39,173,82334,Wayne village,Wood County,887,125141
39173,39,173,83888,West Millgrove village,Wood County,174,125141
39173,39,173,83972,Weston village,Wood County,1590,125141
39173,39,173,99990,Balance of Wood County,Wood County,42549,125141
39173,39,173,0,Bloom township,Wood County,2609,125141
39173,39,173,3646,Bairdstown village,Wood County,130,125141
39173,39,173,7062,Bloomdale village,Wood County,678,125141
39173,39,173,19820,Cygnet village,Wood County,597,125141
39173,39,173,39074,Jerry City village (pt.),Wood County,201,125141
39173,39,173,56154,North Baltimore village (pt.),Wood County,0,125141
39173,39,173,99990,Balance of Bloom township,Wood County,1003,125141
39173,39,173,0,Bowling Green city,Wood County,30028,125141
39173,39,173,7972,Bowling Green city,Wood County,30028,125141
39173,39,173,0,Center township,Wood County,1206,125141
39173,39,173,0,Fostoria city,Wood County,1038,125141
39173,39,173,28014,Fostoria city (pt.),Wood County,1038,125141
39173,39,173,0,Freedom township,Wood County,2727,125141
39173,39,173,61504,Pemberville village,Wood County,1371,125141
39173,39,173,99990,Balance of Freedom township,Wood County,1356,125141
39173,39,173,0,Grand Rapids township,Wood County,1607,125141
39173,39,173,31206,Grand Rapids village,Wood County,965,125141
39173,39,173,99990,Balance of Grand Rapids township,Wood County,642,125141
39173,39,173,0,Henry township,Wood County,4175,125141
39173,39,173,56154,North Baltimore village (pt.),Wood County,3432,125141
39173,39,173,99990,Balance of Henry township,Wood County,743,125141
39173,39,173,0,Jackson township,Wood County,792,125141
39173,39,173,36568,Hoytville village,Wood County,303,125141
39173,39,173,99990,Balance of Jackson township,Wood County,489,125141
39173,39,173,0,Lake township,Wood County,10972,125141
39173,39,173,50260,Millbury village,Wood County,1200,125141
39173,39,173,80486,Walbridge village,Wood County,3019,125141
39173,39,173,99990,Balance of Lake township,Wood County,6753,125141
39173,39,173,0,Liberty township,Wood County,1766,125141
39173,39,173,64108,Portage village (pt.),Wood County,133,125141
39173,39,173,99990,Balance of Liberty township,Wood County,1633,125141
39173,39,173,0,Middleton township,Wood County,4454,125141
39173,39,173,34412,Haskins village,Wood County,1188,125141
39173,39,173,99990,Balance of Middleton township,Wood County,3266,125141
39173,39,173,0,Milton township,Wood County,979,125141
39173,39,173,19750,Custar village,Wood County,179,125141
39173,39,173,50708,Milton Center village,Wood County,144,125141
39173,39,173,83972,Weston village (pt.),Wood County,A,125141
39173,39,173,99990,Balance of Milton township,Wood County,656,125141
39173,39,173,0,Montgomery township,Wood County,4230,125141
39173,39,173,8112,Bradner village,Wood County,985,125141
39173,39,173,67314,Risingsun village,Wood County,606,125141
39173,39,173,82334,Wayne village,Wood County,887,125141
39173,39,173,99990,Balance of Montgomery township,Wood County,1752,125141
39173,39,173,0,Northwood city,Wood County,5265,125141
39173,39,173,57190,Northwood city,Wood County,5265,125141
39173,39,173,0,Perry township,Wood County,1605,125141
39173,39,173,83888,West Millgrove village,Wood County,174,125141
39173,39,173,99990,Balance of Perry township,Wood County,1431,125141
39173,39,173,0,Perrysburg city,Wood County,20623,125141
39173,39,173,62148,Perrysburg city,Wood County,20623,125141
39173,39,173,0,Perrysburg township,Wood County,12512,125141
39173,39,173,0,Plain township,Wood County,1663,125141
39173,39,173,0,Portage township,Wood County,1614,125141
39173,39,173,39074,Jerry City village (pt.),Wood County,226,125141
39173,39,173,64108,Portage village (pt.),Wood County,305,125141
39173,39,173,99990,Balance of Portage township,Wood County,1083,125141
39173,39,173,0,Rossford city,Wood County,6293,125141
39173,39,173,68686,Rossford city,Wood County,6293,125141
39173,39,173,0,Troy township,Wood County,3870,125141
39173,39,173,45332,Luckey village,Wood County,1012,125141
39173,39,173,99990,Balance of Troy township,Wood County,2858,125141
39173,39,173,0,Washington township,Wood County,1841,125141
39173,39,173,77070,Tontogany village,Wood County,367,125141
39173,39,173,99990,Balance of Washington township,Wood County,1474,125141
39173,39,173,0,Webster township,Wood County,1283,125141
39173,39,173,0,Weston township,Wood County,2336,125141
39173,39,173,83972,Weston village (pt.),Wood County,1590,125141
